Loading Datastore...
 * Serving Flask app 'server' (lazy loading)
 * Environment: production
   WARNING: This is a development server. Do not use it in a production deployment.
   Use a production WSGI server instead.
 * Debug mode: off
 * Running on http://127.0.0.1:6080/ (Press CTRL+C to quit)
127.0.0.1 - - [28/Mar/2022 15:39:51] "GET /dm/details/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJzZXNzaW9uX2lkIjoxfQ.f9EmOjBa0R_aGDgrRp3kVzUs8Ox2ANNeooOgxCUcrI8&dm_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 15:39:51] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 15:39:51] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 15:39:52] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 15:39:52] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 15:39:52] "POST /dm/create/v1 HTTP/1.1" 403 -
127.0.0.1 - - [28/Mar/2022 15:39:52] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 15:39:52] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 15:39:52] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 15:39:52] "GET /dm/details/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJzZXNzaW9uX2lkIjoxfQ.f9EmOjBa0R_aGDgrRp3kVzUs8Ox2ANNeooOgxCUcrI8&dm_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 15:39:52] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 15:39:52] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 15:39:52] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 15:39:52] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 15:39:52] "POST /dm/create/v1 HTTP/1.1" 400 -
127.0.0.1 - - [28/Mar/2022 15:39:52] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 15:39:52] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 15:39:52] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 15:39:52] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 15:39:52] "POST /dm/create/v1 HTTP/1.1" 400 -
127.0.0.1 - - [28/Mar/2022 15:39:52] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 15:39:52] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 15:39:52] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 15:39:52] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 15:39:52] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 15:39:52] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 15:39:52] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 15:39:52] "GET //dm/details/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJzZXNzaW9uX2lkIjoxfQ.f9EmOjBa0R_aGDgrRp3kVzUs8Ox2ANNeooOgxCUcrI8&dm_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 15:39:52] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 15:39:52] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 15:39:52] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 15:39:52] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 15:39:52] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 15:39:52] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 15:39:52] "GET //dm/details/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJzZXNzaW9uX2lkIjoxfQ.f9EmOjBa0R_aGDgrRp3kVzUs8Ox2ANNeooOgxCUcrI8&dm_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 15:39:52] "GET //dm/details/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJzZXNzaW9uX2lkIjoxfQ.f9EmOjBa0R_aGDgrRp3kVzUs8Ox2ANNeooOgxCUcrI8&dm_id=2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 15:39:52] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 15:39:52] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 15:39:52] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 15:39:52] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 15:39:52] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 15:39:52] "GET /dm/details/v1?token=invalid+token&dm_id=1 HTTP/1.1" 403 -
127.0.0.1 - - [28/Mar/2022 15:39:52] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 15:39:52] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 15:39:52] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 15:39:52] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 15:39:52] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 15:39:52] "GET /dm/details/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJzZXNzaW9uX2lkIjoxfQ.f9EmOjBa0R_aGDgrRp3kVzUs8Ox2ANNeooOgxCUcrI8&dm_id=99999999 HTTP/1.1" 400 -
127.0.0.1 - - [28/Mar/2022 15:39:52] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 15:39:52] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 15:39:52] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 15:39:52] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 15:39:52] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 15:39:52] "GET /dm/details/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJzZXNzaW9uX2lkIjoxfQ.f9EmOjBa0R_aGDgrRp3kVzUs8Ox2ANNeooOgxCUcrI8&dm_id=owiehgoweih HTTP/1.1" 400 -
127.0.0.1 - - [28/Mar/2022 15:39:52] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 15:39:52] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 15:39:52] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 15:39:52] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 15:39:52] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 15:39:52] "GET /dm/details/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjozLCJzZXNzaW9uX2lkIjoxfQ.HegWrSRHeidW4be_LhFAx87w3D_f3p7C6aksl9_a6-Y&dm_id=1 HTTP/1.1" 403 -
127.0.0.1 - - [28/Mar/2022 15:39:52] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 15:39:52] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 15:39:52] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 15:39:52] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 15:39:52] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 15:39:52] "GET /dm/details/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJzZXNzaW9uX2lkIjoxfQ.f9EmOjBa0R_aGDgrRp3kVzUs8Ox2ANNeooOgxCUcrI8&dm_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 15:39:52] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 15:39:52] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 15:39:52] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 15:39:52] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 15:39:52] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 15:39:52] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 15:39:52] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 15:39:52] "POST /dm/leave/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 15:39:52] "GET //dm/details/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoyLCJzZXNzaW9uX2lkIjoxfQ.b2uGzKh1mVyiQglDXvehaIV3oOZv4NEJ2oV1Fxgkloc&dm_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 15:39:52] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 15:39:52] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 15:39:52] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 15:39:52] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 15:39:52] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 15:39:52] "POST /dm/leave/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 15:39:52] "GET //dm/details/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJzZXNzaW9uX2lkIjoxfQ.f9EmOjBa0R_aGDgrRp3kVzUs8Ox2ANNeooOgxCUcrI8&dm_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 15:39:52] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 15:39:52] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 15:39:52] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 15:39:52] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 15:39:52] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 15:39:52] "POST /dm/leave/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 15:39:52] "GET //dm/details/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoyLCJzZXNzaW9uX2lkIjoxfQ.b2uGzKh1mVyiQglDXvehaIV3oOZv4NEJ2oV1Fxgkloc&dm_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 15:39:52] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 15:39:52] "POST /dm/leave/v1 HTTP/1.1" 403 -
127.0.0.1 - - [28/Mar/2022 15:39:52] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 15:39:52] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 15:39:52] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 15:39:52] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 15:39:52] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 15:39:52] "POST /dm/leave/v1 HTTP/1.1" 403 -
127.0.0.1 - - [28/Mar/2022 15:39:52] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 15:39:52] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 15:39:52] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 15:39:52] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 15:39:52] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 15:39:52] "POST /dm/leave/v1 HTTP/1.1" 400 -
127.0.0.1 - - [28/Mar/2022 15:39:52] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 15:39:52] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 15:39:52] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 15:39:52] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 15:39:52] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 15:39:52] "POST /dm/leave/v1 HTTP/1.1" 400 -
127.0.0.1 - - [28/Mar/2022 15:39:52] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 15:39:52] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 15:39:52] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 15:39:52] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 15:39:52] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 15:39:52] "POST /dm/leave/v1 HTTP/1.1" 403 -
127.0.0.1 - - [28/Mar/2022 15:39:52] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 15:39:52] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 15:39:52] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 15:39:52] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 15:39:52] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 15:39:52] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 15:39:52] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 15:39:52] "GET /dm/list/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJzZXNzaW9uX2lkIjoxfQ.f9EmOjBa0R_aGDgrRp3kVzUs8Ox2ANNeooOgxCUcrI8 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 15:39:52] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 15:39:52] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 15:39:52] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 15:39:52] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 15:39:52] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 15:39:52] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 15:39:52] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 15:39:52] "GET /dm/list/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJzZXNzaW9uX2lkIjoxfQ.f9EmOjBa0R_aGDgrRp3kVzUs8Ox2ANNeooOgxCUcrI8 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 15:39:52] "GET /dm/list/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjozLCJzZXNzaW9uX2lkIjoxfQ.HegWrSRHeidW4be_LhFAx87w3D_f3p7C6aksl9_a6-Y HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 15:39:52] "GET /dm/list/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoyLCJzZXNzaW9uX2lkIjoxfQ.b2uGzKh1mVyiQglDXvehaIV3oOZv4NEJ2oV1Fxgkloc HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 15:39:52] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 15:39:52] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 15:39:52] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 15:39:52] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 15:39:52] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 15:39:52] "GET /dm/list/v1?token=false+token HTTP/1.1" 403 -
127.0.0.1 - - [28/Mar/2022 15:39:52] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 15:39:52] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 15:39:52] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 15:39:52] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 15:39:53] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 15:39:53] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 15:39:53] "GET /dm/list/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjo0LCJzZXNzaW9uX2lkIjoxfQ.C-ukOUSbAdcOw0IwbmqwpDgS5uX3PF-wWKBYUYwmkGg HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 15:39:53] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 15:39:53] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 15:39:53] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 15:39:53] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 15:39:53] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 15:39:53] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 15:39:53] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 15:39:53] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 15:39:53] "GET /dm/messages/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJzZXNzaW9uX2lkIjoxfQ.f9EmOjBa0R_aGDgrRp3kVzUs8Ox2ANNeooOgxCUcrI8&dm_id=1&start=0 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 15:39:53] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 15:39:53] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 15:39:53] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 15:39:53] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 15:39:53] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 15:39:53] "GET /dm/messages/v1?token=clearly+false+token&dm_id=1&start=0 HTTP/1.1" 403 -
127.0.0.1 - - [28/Mar/2022 15:39:53] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 15:39:53] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 15:39:53] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 15:39:53] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 15:39:53] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 15:39:53] "GET /dm/messages/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJzZXNzaW9uX2lkIjoxfQ.f9EmOjBa0R_aGDgrRp3kVzUs8Ox2ANNeooOgxCUcrI8&dm_id=999999999&start=0 HTTP/1.1" 400 -
127.0.0.1 - - [28/Mar/2022 15:39:53] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 15:39:53] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 15:39:53] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 15:39:53] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 15:39:53] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 15:39:53] "GET /dm/messages/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJzZXNzaW9uX2lkIjoxfQ.f9EmOjBa0R_aGDgrRp3kVzUs8Ox2ANNeooOgxCUcrI8&dm_id=1&start=10000 HTTP/1.1" 400 -
127.0.0.1 - - [28/Mar/2022 15:39:53] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 15:39:53] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 15:39:53] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 15:39:53] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 15:39:53] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 15:39:53] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 15:39:53] "GET //dm/messages/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJzZXNzaW9uX2lkIjoxfQ.f9EmOjBa0R_aGDgrRp3kVzUs8Ox2ANNeooOgxCUcrI8&dm_id=1&start=1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 15:39:53] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 15:39:53] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 15:39:53] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 15:39:53] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 15:39:53] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 15:39:53] "POST /message/senddm/v1 HTTP/1.1" 200 -
response 403 Forbidden: False Token! <Response 124 bytes [403 FORBIDDEN]>
response 400 Bad Request: Non-existant u_id given! <Response 140 bytes [400 BAD REQUEST]>
response 400 Bad Request: You cannot remove the final global owner! <Response 157 bytes [400 BAD REQUEST]>
response 403 Forbidden: You're not a global owner, forbidden! <Response 154 bytes [403 FORBIDDEN]>
response 403 Forbidden: Invalid Token <Response 125 bytes [403 FORBIDDEN]>
response 403 Forbidden: You're not a global owner, forbidden! <Response 154 bytes [403 FORBIDDEN]>
response 403 Forbidden: False Token! <Response 124 bytes [403 FORBIDDEN]>
response 400 Bad Request: Non-existant u_id given! <Response 140 bytes [400 BAD REQUEST]>
response 400 Bad Request: u_id is the final global owner! <Response 147 bytes [400 BAD REQUEST]>
response 400 Bad Request: Invalid permission_id <Response 137 bytes [400 BAD REQUEST]>
response 400 Bad Request: Already the same permission_id <Response 146 bytes [400 BAD REQUEST]>
response 403 Forbidden: You're not a global owner, forbidden! <Response 154 bytes [403 FORBIDDEN]>
response 400 Bad Request: Email does not exist! <Response 137 bytes [400 BAD REQUEST]>
response 400 Bad Request: Incorrect Password! <Response 135 bytes [400 BAD REQUEST]>
response 400 Bad Request: Email already exists within system! <Response 151 bytes [400 BAD REQUEST]>
response 403 Forbidden: False Token! <Response 124 bytes [403 FORBIDDEN]>
response 400 Bad Request: Email does not match the regular expression! <Response 160 bytes [400 BAD REQUEST]>
response 400 Bad Request: Email already exists within system! <Response 151 bytes [400 BAD REQUEST]>
response 400 Bad Request: Password is too short! <Response 138 bytes [400 BAD REQUEST]>
response 400 Bad Request: First name length is invalid! <Response 145 bytes [400 BAD REQUEST]>
response 400 Bad Request: First name length is invalid! <Response 145 bytes [400 BAD REQUEST]>
response 400 Bad Request: Last name length is invalid! <Response 144 bytes [400 BAD REQUEST]>
response 400 Bad Request: Password is too short! <Response 138 bytes [400 BAD REQUEST]>
response 403 Forbidden: Invalid Token <Response 125 bytes [403 FORBIDDEN]>
response 400 Bad Request: Channel ID 1 is invalid.  <Response 141 bytes [400 BAD REQUEST]>
response 400 Bad Request: User ID 3 is invalid. <Response 137 bytes [400 BAD REQUEST]>
response 400 Bad Request: User ID 2 is not a member of channel (Channel ID 1). <Response 168 bytes [400 BAD REQUEST]>
response 400 Bad Request: User ID 2 is already an owner of the channel. <Response 161 bytes [400 BAD REQUEST]>
response 403 Forbidden: User ID 2 does not have owner permissions in this channel. <Response 170 bytes [403 FORBIDDEN]>
response 403 Forbidden: User ID 2 does not have owner permissions in this channel. <Response 170 bytes [403 FORBIDDEN]>
response 400 Bad Request: Channel ID 7 is invalid.  <Response 141 bytes [400 BAD REQUEST]>
response 403 Forbidden: User ID 2 is not a member of channel (Channel ID 1). <Response 164 bytes [403 FORBIDDEN]>
response 403 Forbidden: Invalid Token <Response 125 bytes [403 FORBIDDEN]>
response 400 Bad Request: This channel does not exist! <Response 144 bytes [400 BAD REQUEST]>
